0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672,0.075672
0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625,0.053625
-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432,-0.015432
0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581,0.072581
0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427,0.0427
0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236,0.0057236
0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467,0.038467
0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009,0.031009
-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508,-0.023508
0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754,0.011754
