0.076142,0.076367,0.075719,0.078428,0.076154,0.077638,0.07603,0.076073,NaN,0.077322,NaN,NaN,0.075014,0.074437,0.076543,NaN,NaN,0.078632,0.076191,0.076283,0.076531,0.074984,0.076212,0.076395,0.076011,0.077935,0.077771,0.075742,0.07655,0.077313,0.076884,0.076882,NaN,NaN,0.077353,0.075914,0.076059,0.075313,0.076055,0.076985,0.077942,0.075877,NaN,0.075546,0.075724,0.07625,0.07583,0.076592,0.075158,0.075686,0.07659,0.076817,0.075397,0.074973,0.076152,0.0739,0.074872,0.078809,0.07616,0.075301,0.075757,0.075069,0.076865,0.076606,0.076615,0.076975,0.076631,0.076227,0.076122,0.077064,0.0775,0.0768,0.078832,0.07574,NaN,0.076155,0.075364,0.073694,0.074851,0.076011,0.074335,0.074598,0.074515,0.072841,0.073351,0.073623,0.073678,0.07245
0.052721,0.052958,0.053689,0.052204,0.054291,0.05425,0.053055,0.053117,NaN,0.058823,NaN,NaN,0.057551,0.051807,0.051055,NaN,NaN,0.050988,0.054037,0.053363,0.053258,0.052633,0.052018,0.053541,0.050677,0.051437,0.050741,0.051528,0.051633,0.051447,0.054717,0.058713,NaN,NaN,0.052674,0.050359,0.050742,0.053538,0.04955,0.05039,0.053529,0.05357,NaN,0.058889,0.05156,0.053094,0.053357,0.054415,0.056186,0.053163,0.053823,0.054336,0.052105,0.054143,0.055357,0.054509,0.051807,0.054509,0.052585,0.055185,0.054575,0.053087,0.053995,0.055286,0.054681,0.056159,0.054039,0.052883,0.054928,0.05602,0.05538,0.057011,0.053757,0.055079,NaN,0.054507,0.054399,0.054081,0.053861,0.052234,0.053627,0.051733,0.052704,0.052893,0.052045,0.051082,0.051853,0.054422
-0.012974,-0.016525,-0.014212,-0.018477,-0.014231,-0.018909,-0.017254,-0.017451,NaN,-0.015722,NaN,NaN,-0.021773,-0.01906,-0.016666,NaN,NaN,-0.014629,-0.021683,-0.014088,-0.011876,-0.02287,-0.015483,-0.0096506,-0.009588,-0.014666,-0.017312,-0.015327,-0.011118,-0.0081905,-0.010211,-0.017701,NaN,NaN,-0.019417,-0.010632,-0.01536,-0.014668,-0.014323,-0.015076,-0.00354,-0.017147,NaN,-0.021364,-0.012532,-0.01891,-0.016193,-0.021748,-0.019969,-0.018632,-0.012009,-0.010457,-0.025642,-0.014509,-0.016054,-0.010893,-0.026247,-0.010243,-0.017409,-0.017577,-0.016658,-0.017134,-0.016795,-0.0079106,-0.011116,-0.016921,-0.013072,-0.01393,-0.011362,-0.018091,-0.01034,-0.013702,-0.0057022,-0.020855,NaN,-0.018542,-0.011212,-0.01532,-0.0046719,-0.016347,-0.012418,-0.0067544,-0.01386,-0.010181,-0.0081595,-0.0073957,-0.014761,-0.0095843
0.072207,0.072679,0.074322,0.074041,NaN,0.074207,0.07153,0.071932,NaN,0.072595,0.078984,0.073434,0.073229,0.075129,0.0742,0.07632,0.07261,0.072516,0.072678,0.071814,0.071575,0.075253,0.079026,0.076413,0.07678,0.072805,0.07609,0.075966,0.074238,0.071063,0.076794,0.074299,0.073549,0.067695,0.073001,0.070754,0.073368,0.075546,0.076545,0.070434,0.072446,0.071904,0.07406,NaN,NaN,0.072897,0.075982,0.070087,NaN,0.070216,0.07308,0.073494,0.07547,0.07349,0.075598,NaN,0.07114,NaN,0.070579,0.071388,NaN,0.070609,0.07454,0.072499,0.075092,NaN,0.079338,0.081719,0.074604,0.071873,0.07065,0.073041,0.075297,0.070609,0.069485,NaN,0.074439,NaN,NaN,0.067972,0.073752,0.074836,0.073633,0.078398,0.075966,0.072237,0.075038,0.07482
0.041306,0.042189,0.043325,0.043896,NaN,0.041556,0.042859,0.039668,NaN,0.038078,0.04804,0.039444,0.041,0.042363,0.042291,0.045529,0.038802,0.040089,0.040664,0.040092,0.038591,0.041014,0.041271,0.043097,0.036525,0.039662,0.043084,0.042707,0.039563,0.040373,0.043665,0.040648,0.041157,0.041199,0.041944,0.041665,0.041783,0.044486,0.039116,0.039932,0.037285,0.03948,0.041284,NaN,NaN,0.042918,0.042287,0.043678,NaN,0.048765,0.046058,0.044254,0.044075,0.044106,0.044705,NaN,0.045956,NaN,0.04128,0.041386,NaN,0.042294,0.041888,0.043873,0.047447,NaN,0.049236,0.044469,0.044711,0.043573,0.044619,0.045222,0.044145,0.044403,0.042409,NaN,0.047683,NaN,NaN,0.046112,0.041361,0.04374,0.04248,0.048264,0.046101,0.044846,0.045199,0.046935
0.013742,0.0049235,-0.005542,-0.00216,NaN,0.013334,0.014739,0.014057,NaN,0.0052459,0.0061491,-0.0015798,0.0070883,-0.0093293,-0.013637,0.001628,0.00085173,0.004253,0.011649,-0.0062182,0.016544,0.0053045,-0.0047674,0.0067627,-0.017433,0.022313,-0.0020416,-0.0056807,-0.0053817,0.0014787,0.0079377,0.0011073,0.001552,0.009515,-0.0035383,0.014134,0.008731,-0.0034847,-0.012121,0.013814,-0.017532,0.0037673,-0.0034638,NaN,NaN,0.010746,-0.019602,0.0060669,NaN,0.035118,0.010016,0.0026918,0.013514,0.0065138,-0.003224,NaN,0.025195,NaN,0.00085129,0.033312,NaN,0.018326,0.013893,0.012816,0.00094262,NaN,-0.008016,0.0096962,0.010097,0.008593,0.0091219,0.00076413,0.0035008,0.007661,0.0073374,NaN,0.003519,NaN,NaN,0.018718,-0.00091588,0.017199,0.016809,-0.0017974,-0.0046862,0.014753,5.4647e-05,-0.00056045
0.039394,0.042549,0.039197,0.038502,0.041585,0.039414,0.040393,0.039799,0.04351,0.040811,0.039275,0.038316,0.040738,0.037908,0.044586,NaN,0.047247,0.041136,0.038246,0.036977,0.041568,0.041313,0.038108,0.047028,0.033326,0.036566,0.037837,0.044014,0.035447,0.030387,0.044825,NaN,NaN,NaN,0.040527,0.040008,0.033013,0.036411,0.030892,0.035322,NaN,0.032394,0.04301,NaN,0.039182,0.039298,NaN,0.035647,NaN,0.042567,NaN,0.033025,0.036087,NaN,0.033077,NaN,NaN,NaN,0.041032,NaN,NaN,0.035902,NaN,0.039813,0.043957,0.029487,0.033612,0.039177,NaN,0.045105,0.039839,0.038193,NaN,0.037785,0.038313,0.043593,0.036216,0.038178,0.032318,0.036088,0.038328,0.040689,0.044156,0.03275,0.038727,0.036832,0.035899,0.037401
0.030179,0.031768,0.026694,0.026852,0.028629,0.027022,0.036606,0.026757,0.038008,0.029495,0.037962,0.039432,0.03024,0.026981,0.023759,NaN,0.036392,0.032325,0.030156,0.031037,0.025633,0.030854,0.034331,0.037379,0.025271,0.028106,0.03344,0.027806,0.028192,0.027026,0.034966,NaN,NaN,NaN,0.032435,0.027433,0.026267,0.025043,0.0224,0.029232,NaN,0.029241,0.028179,NaN,0.030418,0.039321,NaN,0.033346,NaN,0.037397,NaN,0.030288,0.028007,NaN,0.025899,NaN,NaN,NaN,0.031186,NaN,NaN,0.03837,NaN,0.035222,0.03771,0.035624,0.032609,0.027581,NaN,0.029349,0.036031,0.038147,NaN,0.038144,0.026598,0.035754,0.036024,0.027023,0.02659,0.02781,0.027637,0.030178,0.024423,0.021919,0.023042,0.028301,0.026684,0.027253
-0.018813,-0.023286,-0.012764,-0.022548,-0.026503,-0.016593,-0.050866,-0.039131,-0.038792,-0.021942,-0.040062,-0.046555,-0.026321,-0.017992,-0.040035,NaN,-0.050216,-0.043736,-0.042091,-0.045504,-0.028819,-0.037282,-0.045106,-0.010464,-0.019647,-0.030694,-0.055142,-0.046685,-0.013048,-0.027146,-0.026707,NaN,NaN,NaN,-0.043721,-0.0362,-0.0094999,-0.010689,0.0043468,-0.008493,NaN,-0.012127,-0.025272,NaN,-0.032766,-0.042986,NaN,-0.037527,NaN,-0.012185,NaN,-0.012311,0.010218,NaN,-0.018407,NaN,NaN,NaN,-0.0097771,NaN,NaN,0.0055388,NaN,-0.0035937,-0.0086524,0.0027665,-0.01152,-0.0090527,NaN,-0.026876,-0.017048,-0.02068,NaN,-0.025838,-0.0088534,-0.02861,-0.017677,-0.0074666,-0.015721,-0.0012757,-0.044542,-0.024264,-0.00060867,-0.011515,-0.020324,0.010518,-0.0035425,0.023741
0.012261,0.011118,0.012691,0.011631,0.012213,0.01127,0.012458,0.012679,0.010831,0.012077,0.010723,0.014043,0.013262,0.012078,0.012784,0.013186,0.012542,0.010967,0.013407,0.010906,0.012352,0.012808,0.012518,0.013644,0.012748,NaN,0.011453,0.013132,0.014516,0.0099335,0.011704,NaN,NaN,NaN,0.016052,0.014484,0.013162,NaN,0.012761,0.013099,NaN,0.013525,0.013292,NaN,NaN,0.012366,NaN,0.0093704,NaN,0.011515,0.013095,0.013082,0.011204,0.008682,0.01643,NaN,0.010534,NaN,0.012489,NaN,NaN,0.0098385,0.014205,0.012506,0.013478,NaN,0.013046,0.013959,0.013593,0.011939,0.01052,0.011942,0.01184,0.011286,0.010741,0.013966,0.012118,0.0095397,0.013959,NaN,NaN,0.014438,0.013543,0.013455,0.012721,0.013391,0.013628,0.013492
