"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
0.273014750474108,0.180107931457119,0.18476976747605,0.0953260052479356,0.0613410027746699,0.272322035993981,0.279185850453045,0.422455861338769,0.257215213128758,0.0482267515262939,0.299439910074712,-0.11764607997126,-0.0861212575695529,0.0537985866323616,-0.152951420959644,0.332623044408028,0.0656056813655951,0.00767718582029575,0.0058210129426131,-0.0880368494920653,-0.0532745163677149,0.0576205749305411,0.0887726197499556,0.0678725182944674,-0.242696763192413,-0.105431796566846,-0.0415339619750984,-0.0715393003075432,-0.23111381857399,-0.0104686440116788,-0.00825106118247197,0.0207681580277762,0.0153738006415061,0.13138895785821,0.107415994391729,-0.0139715692249746,-0.0613767617706907,-0.0802258732826141,-0.123912077306825,-0.257518101845379,0.10081439846776,0.0289969673008637,-0.0839404818391813,-0.0351574865315694,-0.123147501380579,-0.109124778125643,-0.0274983582134581,0.0199963682719591,-0.0389778546644194,0.0642616463618863,0.0950824231313018,0.146682231103324,-0.132383402227691,-0.0230465366573771,0.0187814822866217,-0.0064939070352319,-0.0890119817837991,-0.135871462589199,0.0862564576959029,0.188035395392979,0.183547275075476,0.13337295678377,0.055376786249113,0.0870997775210626,0.115823803225351,-0.0155853535680368,-0.0191986739334803,0.00348800298933164,0.0163598103571014,-0.038333870867385,0.0140949806373538,0.0260087955033035,0.0336550594373171,0.0714423658830797,0.0896872687132025,0.0353080884044541,5.53192111600477e-05,-0.150119574254853,-0.272168466367825,-0.196296567109545,-0.0195255382348194,-0.189224584884068,-0.129420953760209,-0.057595819320386,-0.176552694415857,-0.00833590015528879,0.07925936145378,0
-0.0264487217555645,0.029294000749159,0.0258619350846716,-0.0815477830233784,-0.0547771678660182,-0.0125759698376762,0.129020611195228,0.179530144415017,0.192033130707955,0.068171229390765,-0.10815318833437,-0.46762859653563,-0.508495682845371,-0.420732091404933,-0.613873231261418,-0.0187745170705971,-0.417937836257323,-0.264201242458689,-0.224225366876048,-0.272139341071044,-0.200164863906132,-0.109678061331026,-0.0202126884537156,0.0986467408072574,0.0694264143568677,0.140380522373202,0.204585401386119,0.159747789523292,0.0715796724192062,0.057637151273972,0.0108291703924253,-0.046537726197253,-0.284622651362123,-0.0233888690790572,-0.00976397897637074,0.103536647300468,0.187541643746395,0.259796173523813,0.29829620758312,0.156593157979456,-0.0354104007698273,0.0589563523351928,-0.00308782535358738,-0.0403206755454219,-0.0756882051868357,0.0494515777019357,-0.0986888512939436,-0.182955874441548,-0.225880967176768,-0.0990787397861252,-0.207008087419693,-0.290995353793258,0.154147573362517,0.0697328562971574,-0.00457578223207067,-0.075806813681074,-0.0224007232681046,-0.062133805083749,-0.00430928691289348,0.0243196209944475,0.0624254376598834,0.0306951105358154,0.022075846204389,-0.0326863998630684,0.0188384194789326,0.0443913494575373,-0.0640872572354225,0.0373098367983074,0.0292945055941248,-0.0152190373610829,0.0147274481397568,-0.0346533795008134,0.0325886274221688,0.152098636307558,0.00687875333862931,0.0238413556138005,0.0708852691050195,0.144636591940646,0.115785909392821,0.0331549985987536,0.0052005478828518,0.102117537101205,-0.0590137629699078,-0.0485589529256477,-0.0646088246906357,0.00872561770086116,0.0747198618619336,0
0.0442028734766192,0.16297363683183,-0.0128780308754555,0.0113204450189352,0.0570379329480812,-0.0506391551203202,0.236644646245027,0.132067473028915,0.228437537464213,0.264342316911458,0.0227802288494286,0.132965860809866,0.0815405630488816,0.0691157731497249,0.258275752810959,-0.382654738749676,-0.299469844222692,-0.133209399288127,-0.100501349620432,-0.0841490922092164,-0.179698628903237,-0.264787812386038,-0.2321727149658,-0.134678481857832,0.081167639675471,-0.0775141248397895,0.0308871372774511,-0.143997097191917,-0.00052056483317204,-0.0691931738140896,-0.144571891190507,-0.0837241816004635,-0.00812388589447907,0.217453564227766,0.172493264171123,0.0663403779882317,0.00372792608949862,0.0188718083177882,-0.09423438446585,0.0637325591812817,-0.385696189506607,-0.236657015741489,-0.11111018436623,-0.103968170155156,-0.0749313256602462,0.0644355201679325,-0.206008357834511,-0.0802489031105155,-0.0643519712661078,-0.138916786036315,-0.123302174518721,0.0160799399254651,0.106155321869421,0.0996084364572108,-0.161516186233523,-0.0439178754550748,-0.10427021197209,-0.00355731330112543,-0.056240927030215,-0.0554485826495206,-0.0382084468561862,-0.0152864243289342,0.0585515864389203,-0.012789466223601,0.0820892497910816,0.213781772560156,0.129881585549972,-0.0954534406032373,0.0428517086793652,-0.00716707649025976,0.105001426013929,0.0719453615077271,0.15366970316276,0.275462213960358,0.259590516203454,0.266858741903649,0.23926251520656,0.314037921789357,0.321264133527685,0.581144475845484,0.0427750018982334,0.388016672913393,0.228566848068918,0.0414918711160066,-0.0151303399030982,-0.0197709559771454,-0.14978633472741,0
0.0666047254284277,0.141225745349035,0.0486219506687041,0.0587906768155159,0.0706826199146571,-0.0279949183483741,0.10995571914807,0.0309526021991163,0.113412043270015,0.156801940042575,0.0251389718481914,0.0809144264461238,0.109987313499623,0.0855170289508342,0.200901954212525,-0.229508818309035,-0.182134358910175,-0.0768214801354973,-0.0346978482834773,-0.0195556607745525,-0.0853478621640643,-0.162889315524201,-0.145721034211018,-0.08709471454957,0.035421438205635,-0.0618419858341063,0.00558225189521471,-0.108572486099948,-0.0178883509379903,-0.0564567478473066,-0.0885562204539392,-0.0107956434164594,0.057612845076963,0.148325762161141,0.145368176160117,0.0754027316344588,0.0453734071039856,0.0669825407520624,-0.0127081042289689,0.0757398786301803,-0.214843762544556,-0.139674065911526,-0.0586559523345271,-0.0518950228402057,-0.0191367812704627,0.0474366759998131,-0.0811338771688448,0.00127421153422145,0.0154167580974769,-0.078579350916478,-0.0785507858438984,-0.000656095983510868,0.0185240341681031,0.0239988692322111,-0.129145090932592,-0.0534138782428639,-0.123360775069086,-0.0589018653704489,-0.0965610871568325,-0.117112199938498,-0.105505196789426,-0.0834243329584905,-0.018573732219245,-0.0412911460956734,0.0152973941353214,0.0820628631259861,0.076946552545307,-0.0522489759912793,0.0530823068647209,-0.00446379549367296,0.0485615631423606,0.0160738059370552,0.0378157407492921,0.0907449315211114,0.0881951031713772,0.0894275398785375,0.0938302877049842,0.172512964682943,0.20376326298434,0.35128105391334,0.032347624850705,0.277700481324542,0.176006710956698,0.0562810435242215,0.024334088575733,-0.00158089259352984,-0.0746811834491805,0
-0.0103578604067812,-0.0350532850537672,-0.00210125395495101,0.0633043130150828,0.0998090772040871,0.232159346361358,0.317546271068055,0.368029747003846,0.2781687630676,0.0823222704408985,0.0545589460948954,-0.199167891893352,-0.205912035324192,-0.111667979689222,-0.230541384246547,0.0104160967297864,-0.140846076554646,-0.107463770223999,-0.0275355086080681,-0.112092757769402,-0.151877547981796,-0.0713981780740325,0.00342489006042233,0.0377053320485995,-0.279453134269029,-0.135056910943373,-0.0636459947040243,-0.0376792599151942,-0.0395607429729241,0.129152537256829,0.119607972821652,0.0431454785252219,0.0558982156389465,0.0315079276272732,0.0267249232179425,-0.160598331786253,-0.117301915667451,-0.0326284138288275,0.00461387025246088,-0.0505486980069734,0.297167295980605,0.217671147881255,-0.072227309124818,-0.0183895967327451,-0.164737973750002,-0.077781623216127,-0.0773765339111012,0.0189991175210251,-0.0323895773022326,0.00895700050547545,-0.0803515217864833,-0.0150944375444108,-0.294083195658163,-0.221326933013761,-0.172902442714014,-0.19081897201667,-0.191459089059919,-0.204210525637947,-0.200322552977609,-0.158399901676487,-0.151422214686312,-0.0105698814264853,-0.00149354259191477,0.0485661027585267,0.0287263388710094,-0.0747391765464574,-0.02266555988171,0.0569651302727561,-0.0155497367545558,-0.0516136316812518,-0.125731459022118,-0.0707712631846362,-0.0761627220680974,-0.0720489042267164,0.0252641591040836,0.17343311258393,0.219998531969627,0.255919531788979,0.21735777329218,0.212479477788264,0.0244423062772257,0.196368518522523,0.076641948218184,0.0335115812976282,0.0335379568987667,0.0190952639640497,-0.0208566157564355,0
0.372255339169719,0.323001194088483,0.300227211906202,0.266233299007195,0.192457836970636,0.173951828091923,0.106343263302717,0.115257370317364,0.104546402396492,-0.0409864401716264,-0.0816155626755325,-0.16732130642183,-0.141640945173379,-0.0747384746246021,-0.129337852549226,0.10402458157021,-0.0174482269091756,-0.0264958409900531,0.00377044885649009,-0.058427042362528,-0.0285689765346159,0.00816579277575998,0.0393101920202188,0.0206347358668619,-0.0618030659138397,-0.0251834226013684,-0.0221563172576003,-0.0111569376875483,-0.0621098372542959,-0.0469842418949089,-0.0345659656448217,0.0202285155903821,-0.0451183498220107,0.082932426381925,0.0473635252935577,0.0493635596783088,0.0687055947427547,0.0889329896132703,0.0481521380243179,0.0183301761221255,0.0774443895549231,0.069069232517792,0.0366014602274296,0.0630732241297162,0.103517743197951,0.121725018016214,0.0982328399302045,0.0679963982583159,0.0435574221153151,0.00335002657801355,0.0430852513588589,0.00460490838624788,0.166020796741952,0.0933180353724009,0.120437655360916,0.0821975419123345,0.148432344063743,0.127079282968975,0.151758901433874,0.142486023063895,0.157648462033304,0.135184071339263,0.107374097263605,0.0424973220008401,0.0383756338966849,-0.037623948103949,-0.0354952738544422,-0.0504690443335931,-0.0589260052212783,-0.0753463157829204,-0.0748449143793187,-0.13685865423015,-0.149534588008699,-0.151988108899676,-0.15465414241294,-0.11938381595265,-0.0894929413026258,-0.0806502558477818,-0.0655320734447696,-0.0555776751578784,-0.0114478556944764,-0.11320709454193,-0.13028721617981,-0.0403683591708838,-0.106597793529153,-0.0234529551782339,0.0152942853597338,0
0.0471975819060476,0.0954750006019138,0.0624483633110585,0.0694719751063973,0.0582029093262496,-0.0315960503349108,0.0140353338161293,-0.0446063752747765,0.027590518697682,0.0797876173032628,0.0123068289840588,0.0458385783218553,0.0971915905303295,0.0614193476041557,0.143997328355154,-0.159440653675562,-0.118955048542783,-0.0597805849696541,-0.0115740805458276,0.00681043374872759,-0.0420129076468599,-0.10923234616513,-0.095407630662314,-0.0573589969346265,0.0310266948208942,-0.0293626523175329,0.00929246004880194,-0.0636374452542934,-0.00522039596938026,-0.0408825227691462,-0.0403718524353657,0.0163196015694015,0.0656445252717879,0.0827952940467031,0.0982161936274045,0.0534642966309848,0.0494854564317467,0.0876800349075309,0.0533353821601695,0.0975419197260517,-0.103787433810133,-0.0681523654025618,-0.0132425458303197,-0.0095322007804224,0.0319774817786606,0.0442298463305071,-0.0102912008519253,0.0185916028164555,0.0365931429294101,-0.0550115803583027,-0.0663686667980181,-0.0307941427595517,-0.0324677795060138,-0.0257591976962403,-0.110771839088212,-0.0591895961122874,-0.118370569883257,-0.0772472490695019,-0.110995160118317,-0.14158336037443,-0.134493156524464,-0.116128093614576,-0.0613171733812794,-0.0575841141914394,-0.0279876397188063,0.0151015083639721,0.0492042068537608,-0.0078255881066688,0.067047977541874,0.00713028717351721,0.0151180977590579,-0.00717895026157948,-0.0137961878801793,-0.00272845622584097,-0.0108259470521166,-0.0210332797863394,-0.0037018731795629,0.0797864184992142,0.131854985889007,0.210265645822732,0.0239097071641139,0.199538861163166,0.133933345983815,0.0626240692918134,0.0643925206602796,0.012204977909947,-0.0361305613004491,0
0.0735326000257238,0.0487095823841622,0.0670142022398012,0.113468813722396,0.097948620890133,0.0304619247438052,-0.108349817899781,-0.136046436265049,-0.1816841719157,-0.208681461145706,-0.244552616383614,-0.120479884713024,-0.154855115715515,-0.21652654800812,-0.150441287762089,0.00559430189587918,0.0467948093508793,-0.0899243258400151,-0.117403121398696,-0.091883392837802,-0.0416115117996607,-0.0318668784215513,-0.0926256887804082,-0.241078900353822,0.0648207175025068,0.074930184957276,0.0267818827911326,0.0219810593005554,0.0865466385753715,-0.0779803912336455,-0.0446833815672377,-0.0554545701689404,-0.0800243356096028,-0.0876979965030472,-0.12733318533914,0.0135613274808983,-0.0189008582255651,-0.0235461343328685,0.0747780152056844,0.253508930825653,0.0914652991092544,0.183562611302378,0.259135356741102,0.13693555005566,0.236475934438944,0.109605225270583,0.156209052697838,0.153232988207189,0.143139173985498,-0.0222565047339733,0.0719708190820914,-0.0248979198795867,0.169938887581758,0.157071631053062,0.293814674896469,0.218909710500783,0.43093804359011,0.395084997112033,0.312325552812699,0.252852212493282,0.247934608180556,0.171369003736398,0.18616432779134,0.122003417005599,0.0613649952200961,0.128427839898632,0.122383843486725,0.169753652416433,0.0922006497380938,0.10242103380195,0.062479683992701,-0.0334741315506076,-0.0982704196004132,-0.131576742049957,-0.151174018841558,-0.234536342007811,-0.263536157820407,-0.217515169222657,-0.148478363379993,-0.172247952662016,-0.0219054258231689,-0.258810404130974,-0.20494250280705,-0.0227342837141897,0.00264648164373739,0.00559417850785656,-0.0266203043074903,0
-0.179105448916053,-0.046277202854139,-0.221412012202949,-0.163697796780343,-0.0928580252988051,-0.194467845326724,0.125010811266934,0.00915898709088975,0.130329394013028,0.238717750723881,-0.0125194620705968,0.210918281259451,0.0605574470186403,0.01360102208415,0.203335044280189,-0.47208015095502,-0.284534246902876,-0.0875114484943403,-0.0656641299418677,-0.0454573806453931,-0.139737110817124,-0.232117037877753,-0.199579200715442,-0.056338811360271,0.154520042699489,-0.0282054173137376,0.0383168713799641,-0.0739628736249742,0.0732740593804563,-0.0207568860304041,-0.124834587828087,-0.156942035190259,-0.135782586862308,0.0723605935972475,0.0643589135680429,-0.00136460189605147,-0.0645710768131949,-0.0891936443783816,-0.205568724677313,-0.0307566018256126,-0.361773717911202,-0.218302471384362,-0.0736822304353206,-0.0747302070470844,-0.0912657721886266,0.0794594856467301,-0.193200833257204,-0.116483720218254,-0.0972065620362119,-0.117951832551031,-0.0973458402882065,0.047413042211319,0.17749960363132,0.106605023469495,-0.202424599241858,-0.0855702410502941,-0.127330017925318,-0.0162171719304954,-0.058311788420018,-0.0483820773330152,-0.0343904485464465,0.0350125564498361,0.108326247429461,0.0406369850317081,0.132003307918234,0.258234712871057,0.116356278090461,-0.118231510416604,-0.0185374061002471,0.00296455590812529,0.114462193190619,0.103840039865836,0.224914772221695,0.33284173421896,0.304219580660104,0.345375791965062,0.296729448843083,0.340144769130237,0.314444583761545,0.505526642383193,0.0337584638805342,0.334384502684843,0.222531930508746,0.018069848195769,-0.0129130207055297,-0.030171755939141,-0.159754422549699,0
-0.123704445929965,-0.067992873877841,-0.065958233456965,-0.0221517404002789,-0.00237804495979938,-0.153766558502992,-0.169819258758199,-0.215997571167017,-0.0223469858129697,0.131972015688731,-0.11510753459698,0.0807435317057396,0.1081581140583,-0.0407532262229185,0.116038911741711,-0.3814857242788,-0.333911247966914,-0.324995652916154,-0.150782483320077,-0.0248878102719241,-0.0687295431969547,-0.165324034128133,-0.135014712770044,-0.0368928074848242,0.0664195251629481,0.0234918279796556,0.0202253298438489,-0.0953412292933793,0.0595597393092078,-9.22592475872989e-06,-0.0150408458515023,-0.042879795374456,-0.0665585060284385,-0.202919700823516,-0.0496798035798719,0.00108397531207845,0.0331626901423141,0.155255942546631,0.181602669686017,0.231199106853569,-0.108599641645409,-0.0734294405596421,-0.00809362176329372,-0.00977054796312722,0.0501006659536586,0.0355251763896409,0.0356718046155455,0.00839848169619646,0.0348239199354507,-0.0673849517213895,-0.10731187887287,-0.0660793027251187,-0.150771899004138,-0.102568511491866,-0.169764028700554,-0.134530719057918,-0.203084444751546,-0.138188542204994,-0.187199699143977,-0.209697480326596,-0.205526103229297,-0.16784771733051,-0.0717345583912963,-0.0457118070215253,-0.0491290015003082,0.00692994895123959,-0.0528170687659983,-0.0805397868539124,-0.000954895118288498,-0.011911771794883,-0.0377445720770965,-0.0499378554317165,-0.0390918056788473,-0.0774127464896551,-0.00371630871647354,0.058075450673981,0.11801588096412,0.363580759172102,0.473398478290778,0.438300238134025,0.0496024359467237,0.350394659036447,0.243470998509791,0.100033485298711,0.157802963696328,0.0250647447988007,-0.0328499155086456,0
0.0188350388366159,0.105910598831896,0.0211497056453792,0.0277752091080319,0.054685542727896,-0.0328827537109441,0.111877571684921,0.0492351521781407,0.128018119143755,0.183493332767797,-0.0429265755611228,0.0737075875231398,0.0803435324766721,0.038785745503611,0.169129861028696,-0.276587252980089,-0.222138736475694,-0.116617492007153,-0.0490903048010844,-0.0180202752042173,-0.0762862152160611,-0.162583855862491,-0.148718389616513,-0.056386992400281,0.0907805789658828,-0.011673530827134,0.0296681510898819,-0.0767067483217854,0.0280813421538961,-0.00963421378604305,-0.0525723606228492,-0.036789406941373,0.0324303187343456,0.0936879576182194,0.115604545436467,0.0798507842130489,0.0324163818602344,0.0446465676634932,0.012877952300606,0.0881318378751141,-0.192188826409407,-0.108604893627268,-0.0347637967611677,-0.036660057471949,-0.0036995086633141,0.0721104512291428,-0.0629729184838336,-0.00236421864438297,0.00487938813817943,-0.0744477225810738,-0.100657670282246,-0.0357619361599864,-0.0228768253223717,-0.0188989382683683,-0.187104855030942,-0.118191226243599,-0.190656979111301,-0.123252296888449,-0.142985757893438,-0.15742825161397,-0.147466371307703,-0.124406254402762,-0.0361107602218483,-0.0285226857193707,0.0178993869518322,0.10632721925837,0.0374611066594782,-0.0697693900535203,0.0174202314220335,0.0205164721647118,0.0834446518219911,0.0614753363564105,0.0951283227576801,0.140933729563386,0.170421347284261,0.215781675073031,0.18751785930581,0.280838510600016,0.297862862448133,0.412661923404374,0.0393724253088593,0.319802430860339,0.237545624035014,0.0612977083169891,0.051298537041098,-0.00114193613143302,-0.0842141557422141,0
-0.00824270303081513,0.0262108152173032,0.0292252306026579,0.040347770696314,0.0215710123269086,-0.0527386754845471,-0.0506768954066532,-0.0925670578123274,-0.0294247417991929,0.0362966295337442,0.0132793030589005,0.0502972956718683,0.0932695602054217,0.0531000379189017,0.104480124930093,-0.111639772099801,-0.0557124589491382,-0.0137745502131924,0.0243797451624625,0.0416936214254768,0.00625301535091097,-0.0521488399202965,-0.0459800192534923,-0.0187145528025368,0.0319675803984186,-0.00567467349639999,0.0117901547148167,-0.0180859273694992,0.0138972900193222,-0.0146165455891716,-0.00533183582060781,0.0168197367878883,0.0414843729663067,0.0283122038659514,0.0504939660589393,0.026610898586182,0.0345201912735779,0.0603645464697079,0.0555606669104278,0.0630521348175422,-0.036091829904812,-0.0291858965351117,0.0114552612790308,0.0191618582068134,0.0475431392061576,0.0369602064712627,0.0183206472149085,0.00703074986629844,0.0281956170399871,-0.0276025262459935,-0.0409738508650032,-0.0225990488215329,-0.0264830296176004,-0.0346248137757003,-0.0834350695360086,-0.0492450565851894,-0.101686631531899,-0.075413455074931,-0.100840078266135,-0.128195518597036,-0.126849137241171,-0.106257360598956,-0.0702174720980297,-0.0497144117997929,-0.0411917452691335,-0.0149398520716538,0.0225573771003039,-0.00334537554594351,0.0432110511636531,-0.00367484105114036,-0.0214067018522047,-0.0284083226955417,-0.035776029698536,-0.0465571496031345,-0.0645177919213295,-0.0789832201173676,-0.067312340312965,0.00104054015587589,0.0493564042248517,0.090421520530055,0.0136357365041563,0.122770022620943,0.0885572047148446,0.051036697993991,0.074579661657291,0.0152462712243029,-0.0108372437585891,0
-0.126036353061731,-0.108782911939187,-0.104268817563982,-0.0194618863700883,-0.000432502711502993,-0.0446048810241943,-0.0934990650073264,-0.0897385979315866,-0.172635942125367,-0.148312267569278,-0.323423497456047,-0.0465157776402232,-0.17560233848894,-0.272231568707579,-0.179418321227249,-0.16595434533078,-0.0493537243879293,-0.174143905438851,-0.136261546014611,-0.0909637006664946,-0.0565847702385725,-0.0647589027707741,-0.127476160153417,-0.180762328952534,0.173135252414045,0.14711630742471,0.0664483486032984,0.0877598575471338,0.182314135171955,0.023420581410966,0.072576356098931,-0.105523980856599,-0.14202004465906,-0.192259131942438,-0.189277063193532,-0.0160096762815676,-0.0729283373909668,-0.112571495879965,0.0976307936423517,0.242489965430843,0.099126711543709,0.177293439544421,0.188185386809534,0.0775066703417822,0.186221807842429,0.0819242228362707,0.0714025735472841,-0.00646174572911419,-0.0144764789663169,-0.106559301976458,-0.0379664528779469,-0.106279440518225,0.099713212117994,0.0586629532201575,0.133907938201676,0.0745982950812344,0.302755500591649,0.290326015949818,0.217646034959666,0.174167277422308,0.171901804087687,0.128463783557833,0.146633706684653,0.139770801330505,0.0611592979046572,0.216661350156271,0.145397106655554,0.238701373845472,0.108102252581524,0.249143863989384,0.212118633036861,0.173557258423675,0.150901909403409,0.10304938692942,0.106115066036333,0.0523142026680407,-0.0327661024320012,0.0029317526856994,0.0131410536337142,-0.0248870824040777,-0.0122952330982281,-0.171909161408707,-0.110231602738761,-0.00608385488746353,0.0796469793801504,0.0036791865322059,-0.0532756503321914,0
-0.184845874305113,-0.143531225476709,-0.0742938563385739,-0.0366337840346516,-0.0514797659472201,-0.12745134325434,-0.156060541943352,-0.185091693034009,-0.0917450435390668,0.0380900758079284,0.00447838041365838,0.0885197968591918,0.0767489359838891,-0.00312813745766999,0.0613314537209562,-0.203677975190765,-0.0921234349452062,-0.0457238872844414,0.0154084652581658,0.0507393240914823,0.00979603781241326,-0.0669446587198416,-0.0234533898720932,0.0234139378118408,0.0706127791450313,0.0391133048516802,0.0535157465054222,0.0433558745433054,0.076808869383921,0.037862104590276,0.0464061961783778,-0.0264363495931172,-0.0802530001153412,-0.0874606369912023,-0.0242278064625226,-0.0503066795252563,-0.0191866821117574,0.0423814300884765,0.0744573250006184,0.0516973474311154,-0.00551894150250026,-0.00574191379438204,0.0406877535380067,0.0556887149460981,0.0846584627334518,0.061875252917801,0.0320335892110053,-0.0680231912653167,-0.0269941968557166,-0.0502543703735014,-0.0844021267449595,-0.0612600467986546,-0.032659174950189,-0.0695571194117142,-0.114805354323923,-0.0821450076295706,-0.131263370919708,-0.0984361237025651,-0.129461829458535,-0.166884221386938,-0.170287185823371,-0.120160497917238,-0.0735534559488524,-0.0481573750261695,-0.0656292530838858,-0.0239463431882392,-0.00118958429759887,0.00444077905710429,0.0331819251349637,-0.0290670333703337,-0.0865614664359513,-0.063348492424725,-0.03135023126646,-0.0636836738206769,-0.118485560123528,-0.123015072516708,-0.114532634793679,-0.00228330920815594,0.0806961965387162,0.0558868270571211,0.0107401292438328,0.115533937779046,0.0793385731448295,0.0512936183340158,0.13445548259985,0.0283209970306013,0.00426526372193333,0
