299,300,335
289,288,253
390,355,391
253,254,289
56,55,21
350,349,314
354,319,355
170,206,205
197,232,196
14,15,49
152,117,118
273,309,308
148,113,114
78,79,113
217,216,181
187,151,152
310,311,346
187,223,222
145,110,111
61,60,26
82,83,117
84,85,119
191,226,190
252,253,288
327,328,363
189,224,188
189,190,225
241,206,242
282,318,317
173,208,172
163,164,199
150,185,149
29,63,28
73,39,74
48,83,82
95,129,94
48,14,49
73,72,38
46,12,47
5,39,4
37,2,3
6,7,41
46,11,12
12,13,47
80,45,46
8,42,7
81,80,46
75,74,40
219,183,184
199,164,200
204,169,205
229,193,194
268,233,269
183,219,218
157,158,193
157,156,122
228,264,263
221,257,256
180,145,181
149,115,150
75,110,109
178,142,143
214,213,178
177,141,142
284,248,249
251,216,252
250,251,286
254,253,218
250,215,251
294,258,259
249,250,285
288,287,252
290,325,289
288,289,324
322,286,287
287,251,252
323,324,359
291,292,327
333,297,298
373,338,374
336,335,300
372,337,373
373,337,338
302,303,338
378,377,342
332,331,296
333,332,297
293,292,257
328,327,292
291,255,256
299,264,300
186,187,222
226,227,262
271,272,307
304,340,339
235,200,236
207,208,243
268,232,233
277,278,313
269,233,234
277,313,312
269,270,305
348,312,313
339,374,338
338,337,302
272,273,308
313,314,349
345,344,309
308,309,344
384,349,385
354,355,390
354,318,319
352,317,353
280,316,315
276,311,275
310,275,311
164,165,200
208,244,243
209,244,208
240,241,276
282,281,246
132,97,98
162,128,163
135,169,134
172,208,207
135,136,170
173,209,208
174,140,175
69,34,35
134,168,133
169,170,205
228,227,192
198,197,162
93,59,94
131,97,132
126,161,160
162,127,128
167,166,132
166,202,201
63,97,62
98,99,133
59,60,94
59,93,58
84,49,50
20,54,19
56,22,57
20,21,55
93,94,128
54,20,55
64,29,30
68,69,103
104,139,138
65,64,30
33,34,68
2,37,36
38,3,4
72,71,37
37,3,38
38,4,39
1,2,36
36,37,71
40,74,39
110,76,111
38,72,37
110,75,76
6,40,5
112,78,113
41,75,40
76,77,111
41,76,75
112,113,147
8,43,42
43,78,77
42,77,76
42,43,77
44,43,9
44,78,43
42,41,7
42,76,41
39,5,40
40,6,41
9,43,8
10,44,9
45,80,79
45,10,11
45,44,10
82,81,47
45,11,46
51,85,50
48,13,14
50,15,16
52,17,18
